epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
195,17629.6,0.26193,0.20974,0.79462,0.99974,1,0.995,0.99335,0.18745,0.16208,0.76815,0.000599787,0.000599787,0.000599787
196,17717.6,0.26446,0.21641,0.8044,0.99975,1,0.995,0.99375,0.17986,0.15871,0.76773,0.000594286,0.000594286,0.000594286
197,17806.4,0.25025,0.20847,0.8095,0.99973,1,0.995,0.99235,0.19269,0.16523,0.76888,0.000588784,0.000588784,0.000588784
198,17894.7,0.25521,0.2167,0.79884,0.99972,1,0.995,0.99203,0.19815,0.163,0.76893,0.000583283,0.000583283,0.000583283
199,17984,0.23626,0.19807,0.79444,0.99972,1,0.995,0.99086,0.19183,0.16076,0.76848,0.000577782,0.000577782,0.000577782
200,18073.5,0.26094,0.20857,0.80026,0.99972,1,0.995,0.99348,0.19736,0.16244,0.77043,0.000572281,0.000572281,0.000572281
201,18163.2,0.25956,0.21813,0.79943,0.99972,1,0.995,0.99439,0.1847,0.15789,0.76943,0.00056678,0.00056678,0.00056678
202,18251.7,0.23974,0.20147,0.79757,0.99973,1,0.995,0.99249,0.18063,0.15113,0.76905,0.000561279,0.000561279,0.000561279
203,18341,0.24434,0.20446,0.78939,0.99973,1,0.995,0.98985,0.19244,0.15364,0.76909,0.000555778,0.000555778,0.000555778
204,18430.2,0.25467,0.20571,0.80284,0.99972,1,0.995,0.99299,0.18362,0.15024,0.76863,0.000550277,0.000550277,0.000550277
205,18520.1,0.25221,0.2036,0.80565,0.99972,1,0.995,0.99287,0.18161,0.15245,0.76915,0.000544776,0.000544776,0.000544776
206,18608.6,0.25486,0.20521,0.794,0.99971,1,0.995,0.99198,0.18455,0.15388,0.76929,0.000539275,0.000539275,0.000539275
207,18698.7,0.25067,0.19876,0.79426,0.99968,1,0.995,0.99368,0.1706,0.15077,0.7683,0.000533773,0.000533773,0.000533773
208,18787.6,0.23836,0.19363,0.80154,0.99967,1,0.995,0.99377,0.17329,0.15121,0.7683,0.000528272,0.000528272,0.000528272
209,18875.8,0.24861,0.20438,0.81537,0.99968,1,0.995,0.99378,0.17221,0.15063,0.76846,0.000522771,0.000522771,0.000522771
210,18964.1,0.24591,0.19643,0.79838,0.99966,1,0.995,0.99252,0.18155,0.15167,0.76804,0.00051727,0.00051727,0.00051727
211,19052.2,0.22761,0.19007,0.79203,0.99966,1,0.995,0.99385,0.17072,0.14626,0.76705,0.000511769,0.000511769,0.000511769
212,19140.1,0.25008,0.2003,0.79902,0.99967,1,0.995,0.99278,0.17235,0.14487,0.76737,0.000506268,0.000506268,0.000506268
213,19228.2,0.24016,0.19504,0.79161,0.99971,1,0.995,0.99286,0.18376,0.14908,0.76748,0.000500767,0.000500767,0.000500767
214,19317.3,0.23906,0.19313,0.80546,0.99971,1,0.995,0.99316,0.16246,0.14108,0.76693,0.000495266,0.000495266,0.000495266
215,19405.4,0.24247,0.19611,0.80704,0.99971,1,0.995,0.99302,0.17194,0.14415,0.76738,0.000489765,0.000489765,0.000489765
216,19493.2,0.23624,0.19617,0.78557,0.99971,1,0.995,0.99305,0.18563,0.14825,0.76823,0.000484263,0.000484263,0.000484263
217,19582,0.2261,0.18708,0.80476,0.99968,1,0.995,0.99169,0.18123,0.1488,0.76754,0.000478762,0.000478762,0.000478762
218,19670.6,0.24728,0.20194,0.79577,0.99968,1,0.995,0.99355,0.16479,0.14527,0.76655,0.000473261,0.000473261,0.000473261
219,19758.8,0.24748,0.21002,0.79431,0.99972,1,0.995,0.99498,0.16793,0.14487,0.76735,0.00046776,0.00046776,0.00046776
220,19847.7,0.25475,0.20136,0.8077,0.99973,1,0.995,0.99456,0.16846,0.14386,0.76764,0.000462259,0.000462259,0.000462259
221,19936.6,0.22872,0.19548,0.81063,0.99974,1,0.995,0.99378,0.16429,0.14341,0.76736,0.000456758,0.000456758,0.000456758
222,20024.9,0.24182,0.1938,0.79893,0.99975,1,0.995,0.99356,0.16705,0.14089,0.76785,0.000451257,0.000451257,0.000451257
223,20113.2,0.23726,0.19631,0.79429,0.99975,1,0.995,0.99412,0.16958,0.1455,0.76886,0.000445756,0.000445756,0.000445756
224,20202.4,0.23378,0.19498,0.80096,0.99975,1,0.995,0.99498,0.1607,0.1438,0.76752,0.000440255,0.000440255,0.000440255
225,20290.5,0.222,0.1849,0.79203,0.99975,1,0.995,0.99457,0.1604,0.14083,0.76753,0.000434754,0.000434754,0.000434754
226,20380,0.24289,0.19512,0.80582,0.99973,1,0.995,0.9938,0.16674,0.14229,0.7674,0.000429253,0.000429253,0.000429253
227,20469.1,0.22379,0.18615,0.78403,0.99973,1,0.995,0.99406,0.15817,0.13885,0.76617,0.000423751,0.000423751,0.000423751
228,20557.5,0.22741,0.18597,0.79001,0.99973,1,0.995,0.99404,0.17967,0.1444,0.76664,0.00041825,0.00041825,0.00041825
229,20645.8,0.23214,0.19446,0.77898,0.99974,1,0.995,0.99382,0.16725,0.14233,0.76589,0.000412749,0.000412749,0.000412749
230,20733.8,0.22187,0.18145,0.79802,0.99975,1,0.995,0.99443,0.16294,0.14569,0.76559,0.000407248,0.000407248,0.000407248
231,20822.4,0.23422,0.1885,0.79181,0.99974,1,0.995,0.99442,0.16483,0.14326,0.76598,0.000401747,0.000401747,0.000401747
232,20910.1,0.23345,0.19636,0.80603,0.99974,1,0.995,0.99457,0.15939,0.14101,0.76588,0.000396246,0.000396246,0.000396246
233,20998.3,0.22371,0.1883,0.79401,0.99974,1,0.995,0.995,0.15937,0.14047,0.76601,0.000390745,0.000390745,0.000390745
234,21088.3,0.22829,0.18824,0.79422,0.99974,1,0.995,0.99406,0.15909,0.13824,0.76645,0.000385244,0.000385244,0.000385244
235,21177.2,0.23136,0.18982,0.78738,0.99974,1,0.995,0.99404,0.16391,0.1439,0.7666,0.000379743,0.000379743,0.000379743
236,21265.6,0.23526,0.18644,0.79941,0.99975,1,0.995,0.99323,0.1632,0.14149,0.76663,0.000374242,0.000374242,0.000374242
237,21355.6,0.23067,0.18289,0.80745,0.99975,1,0.995,0.99386,0.16107,0.14057,0.76614,0.00036874,0.00036874,0.00036874
238,21445.7,0.22348,0.19122,0.7997,0.99974,1,0.995,0.99356,0.16175,0.13908,0.76655,0.000363239,0.000363239,0.000363239
239,21533.8,0.23799,0.19119,0.79923,0.99973,1,0.995,0.99497,0.16,0.14184,0.76642,0.000357738,0.000357738,0.000357738
240,21622.7,0.2286,0.18517,0.80018,0.99973,1,0.995,0.99378,0.16269,0.14311,0.76625,0.000352237,0.000352237,0.000352237
241,21711.8,0.21373,0.18266,0.78897,0.99974,1,0.995,0.99435,0.15712,0.13956,0.76584,0.000346736,0.000346736,0.000346736
242,21801.4,0.23406,0.19177,0.79485,0.99975,1,0.995,0.99385,0.15541,0.13866,0.76636,0.000341235,0.000341235,0.000341235
243,21891.2,0.21854,0.18184,0.80676,0.99975,1,0.995,0.99433,0.15476,0.13329,0.76662,0.000335734,0.000335734,0.000335734
244,21983.2,0.21431,0.17794,0.7897,0.99975,1,0.995,0.99462,0.15095,0.13423,0.76623,0.000330233,0.000330233,0.000330233
245,22071.7,0.2144,0.18086,0.78993,0.99975,1,0.995,0.99497,0.15395,0.13577,0.76644,0.000324732,0.000324732,0.000324732
246,22160.5,0.21636,0.18102,0.79188,0.99974,1,0.995,0.99498,0.16243,0.13515,0.76696,0.000319231,0.000319231,0.000319231
247,22249,0.21414,0.17832,0.80264,0.99974,1,0.995,0.99454,0.15444,0.13299,0.76612,0.000313729,0.000313729,0.000313729
248,22338.8,0.21048,0.17195,0.79473,0.99974,1,0.995,0.99437,0.154,0.12877,0.76623,0.000308228,0.000308228,0.000308228
249,22428.2,0.21384,0.18266,0.79298,0.99974,1,0.995,0.99328,0.15804,0.13077,0.76599,0.000302727,0.000302727,0.000302727
250,22517.5,0.21192,0.18069,0.79434,0.99974,1,0.995,0.99379,0.14955,0.12753,0.76594,0.000297226,0.000297226,0.000297226
251,22606.3,0.20869,0.17205,0.789,0.99974,1,0.995,0.99458,0.14646,0.1279,0.76551,0.000291725,0.000291725,0.000291725
252,22694.6,0.23474,0.18356,0.81163,0.99975,1,0.995,0.99495,0.1456,0.12799,0.76577,0.000286224,0.000286224,0.000286224
253,22782.5,0.21958,0.18112,0.80507,0.99974,1,0.995,0.99481,0.15095,0.12745,0.76637,0.000280723,0.000280723,0.000280723
254,22871.1,0.23709,0.19228,0.79851,0.99975,1,0.995,0.99479,0.15231,0.13093,0.76651,0.000275222,0.000275222,0.000275222
255,22959.4,0.22469,0.18219,0.79582,0.99975,1,0.995,0.9946,0.14759,0.13029,0.76634,0.000269721,0.000269721,0.000269721
256,23047.2,0.21255,0.1781,0.78994,0.99974,1,0.995,0.99462,0.14213,0.12467,0.76619,0.00026422,0.00026422,0.00026422
257,23135.6,0.21311,0.1781,0.78867,0.99974,1,0.995,0.99497,0.1438,0.12144,0.76612,0.000258718,0.000258718,0.000258718
258,23224.3,0.21944,0.17464,0.79417,0.99974,1,0.995,0.99463,0.13639,0.12388,0.76587,0.000253217,0.000253217,0.000253217
259,23313,0.217,0.17678,0.79545,0.99974,1,0.995,0.99463,0.15084,0.13084,0.76618,0.000247716,0.000247716,0.000247716
260,23402.2,0.20947,0.17359,0.77935,0.99974,1,0.995,0.99499,0.14162,0.12411,0.76553,0.000242215,0.000242215,0.000242215
261,23492,0.20258,0.1658,0.79381,0.99975,1,0.995,0.99499,0.13939,0.12417,0.76541,0.000236714,0.000236714,0.000236714
262,23581.3,0.19875,0.16743,0.79902,0.99975,1,0.995,0.995,0.14173,0.12592,0.76558,0.000231213,0.000231213,0.000231213
263,23669.6,0.19391,0.15937,0.79028,0.99975,1,0.995,0.994,0.15001,0.12304,0.76628,0.000225712,0.000225712,0.000225712
264,23758.9,0.19617,0.16154,0.78825,0.99975,1,0.995,0.99381,0.14033,0.11987,0.76613,0.000220211,0.000220211,0.000220211
265,23847.1,0.21421,0.17156,0.798,0.99975,1,0.995,0.99436,0.13747,0.1196,0.76582,0.00021471,0.00021471,0.00021471
266,23935.4,0.20635,0.17125,0.79409,0.99975,1,0.995,0.99453,0.13877,0.11964,0.7659,0.000209209,0.000209209,0.000209209
267,24024.2,0.19856,0.1666,0.79754,0.99976,1,0.995,0.99434,0.1378,0.11907,0.76565,0.000203707,0.000203707,0.000203707
268,24114.5,0.21024,0.16839,0.79669,0.99975,1,0.995,0.9949,0.13394,0.11946,0.76572,0.000198206,0.000198206,0.000198206
269,24204.9,0.2115,0.16988,0.78733,0.99975,1,0.995,0.99489,0.1339,0.12137,0.76583,0.000192705,0.000192705,0.000192705
270,24292.6,0.20693,0.16612,0.80854,0.99976,1,0.995,0.9949,0.13058,0.11887,0.76531,0.000187204,0.000187204,0.000187204
271,24381.3,0.18944,0.16311,0.79638,0.99976,1,0.995,0.995,0.13193,0.11844,0.76522,0.000181703,0.000181703,0.000181703
272,24469.9,0.19867,0.16514,0.79826,0.99976,1,0.995,0.99498,0.13515,0.11725,0.76537,0.000176202,0.000176202,0.000176202
273,24558.2,0.20024,0.172,0.7928,0.99975,1,0.995,0.995,0.13071,0.11576,0.76497,0.000170701,0.000170701,0.000170701
274,24647.3,0.19193,0.16186,0.79011,0.99975,1,0.995,0.99469,0.13088,0.11718,0.76472,0.0001652,0.0001652,0.0001652
275,24737.5,0.20133,0.16064,0.79783,0.99975,1,0.995,0.99497,0.13002,0.11787,0.7646,0.000159699,0.000159699,0.000159699
276,24826.6,0.19259,0.15874,0.78472,0.99975,1,0.995,0.99498,0.12949,0.11604,0.76459,0.000154198,0.000154198,0.000154198
277,24915.1,0.19585,0.16269,0.79261,0.99975,1,0.995,0.99498,0.13336,0.11818,0.76485,0.000148696,0.000148696,0.000148696
278,25004.1,0.20964,0.16972,0.78315,0.99975,1,0.995,0.99467,0.12771,0.11477,0.76462,0.000143195,0.000143195,0.000143195
279,25092.5,0.19893,0.16595,0.79427,0.99975,1,0.995,0.99465,0.12579,0.11469,0.76466,0.000137694,0.000137694,0.000137694
280,25180.7,0.2031,0.16874,0.79015,0.99975,1,0.995,0.99447,0.12888,0.11463,0.76491,0.000132193,0.000132193,0.000132193
281,25272.3,0.19918,0.17176,0.79265,0.99976,1,0.995,0.99496,0.13144,0.11402,0.76502,0.000126692,0.000126692,0.000126692
282,25362.3,0.19693,0.16276,0.79544,0.99976,1,0.995,0.99496,0.12798,0.11351,0.76479,0.000121191,0.000121191,0.000121191
283,25450.2,0.20114,0.16577,0.78931,0.99976,1,0.995,0.99496,0.12796,0.11334,0.76448,0.00011569,0.00011569,0.00011569
284,25539.2,0.18631,0.1559,0.79439,0.99976,1,0.995,0.99496,0.12794,0.1127,0.76446,0.000110189,0.000110189,0.000110189
285,25629.1,0.18196,0.15203,0.79283,0.99976,1,0.995,0.99498,0.12755,0.11295,0.76449,0.000104688,0.000104688,0.000104688
286,25716.7,0.1913,0.16182,0.79448,0.99976,1,0.995,0.99497,0.12811,0.11354,0.76443,9.91865e-05,9.91865e-05,9.91865e-05
287,25805.2,0.18808,0.15913,0.79721,0.99976,1,0.995,0.99498,0.12441,0.1113,0.76425,9.36854e-05,9.36854e-05,9.36854e-05
288,25896.2,0.19126,0.15748,0.79089,0.99975,1,0.995,0.99491,0.12411,0.10871,0.76439,8.81843e-05,8.81843e-05,8.81843e-05
289,25986.4,0.18618,0.16006,0.77938,0.99976,1,0.995,0.99491,0.12616,0.10714,0.76467,8.26832e-05,8.26832e-05,8.26832e-05
290,26075,0.18966,0.15669,0.80292,0.99976,1,0.995,0.99443,0.12756,0.10721,0.76457,7.71821e-05,7.71821e-05,7.71821e-05
291,26163.6,0.16212,0.13913,0.76954,0.99976,1,0.995,0.99441,0.12706,0.10645,0.76451,7.1681e-05,7.1681e-05,7.1681e-05
292,26251.4,0.16292,0.13805,0.75287,0.99976,1,0.995,0.99496,0.12535,0.10792,0.7646,6.61799e-05,6.61799e-05,6.61799e-05
293,26339.4,0.15896,0.13996,0.76194,0.99976,1,0.995,0.99497,0.12766,0.11166,0.76458,6.06788e-05,6.06788e-05,6.06788e-05
294,26428,0.16002,0.13722,0.7584,0.99975,1,0.995,0.99496,0.13266,0.11403,0.7644,5.51777e-05,5.51777e-05,5.51777e-05
295,26516.9,0.15581,0.13878,0.76365,0.99975,1,0.995,0.99496,0.13539,0.11498,0.76466,4.96766e-05,4.96766e-05,4.96766e-05
296,26604.6,0.15607,0.14193,0.77536,0.99975,1,0.995,0.99449,0.13556,0.11512,0.76456,4.41755e-05,4.41755e-05,4.41755e-05
297,26691.9,0.15382,0.13286,0.77126,0.99975,1,0.995,0.99449,0.13345,0.11356,0.76445,3.86744e-05,3.86744e-05,3.86744e-05
298,26779.9,0.15327,0.13623,0.76863,0.99974,1,0.995,0.99451,0.13197,0.11288,0.76446,3.31733e-05,3.31733e-05,3.31733e-05
299,26867.2,0.15931,0.13826,0.75495,0.99974,1,0.995,0.99495,0.1315,0.11232,0.76442,2.76722e-05,2.76722e-05,2.76722e-05
300,26955,0.1576,0.13706,0.77805,0.99974,1,0.995,0.99495,0.13093,0.11187,0.76445,2.21711e-05,2.21711e-05,2.21711e-05
